Id,Price
12303,145941.65984565337
7808,137325.8377653762
2203,149118.48849959497
7237,123684.50994579948
15864,147447.6760563933
2844,142261.13145436288
5729,163678.61996194924
11812,415899.71997918905
1779,153449.5358004669
6442,138020.45967416457
6160,208643.05350928585
8266,203747.2550687386
9903,158120.90645035592
2867,138267.77753227224
6998,180773.94094813918
13932,186383.47313209187
12587,167655.99027943946
3611,222423.52366837047
2646,269980.07980908715
1890,154942.31470971284
860,247522.44476348572
14187,211135.1645577187
12569,275645.9145830432
1276,86001.24910268646
12025,216658.17226341122
4890,307877.91935019905
14410,278399.6260916666
10352,239775.80751865974
11407,213418.83383926912
10384,172827.69918730896
7622,250825.00185877417
12578,160940.78447828718
15820,178459.0141722861
563,191690.8940271333
15226,173223.52384094495
6396,214486.20438234415
6247,153911.94699216753
3339,148389.20949605678
10975,262438.4912827623
7475,99517.24805201996
11129,218883.833358372
3051,253072.37557877786
10232,251563.6100203029
14106,178775.70705479613
5502,236907.47169488572
4558,73105.32398604257
4181,146425.90965508518
8426,127757.36984172583
6611,161157.11358611527
14641,142624.49650435947
15539,274757.8351638352
13119,154970.13509206672
11716,179399.3477522604
7316,250412.16066008582
7791,110116.57349258737
13034,302717.1562379283
1068,303898.09078917047
4060,165892.5103025563
10172,222165.45910832976
2591,190804.63269927018
12494,332418.9187522436
7828,278989.3702969408
15284,170306.64048744377
7947,170878.4871064594
16335,224616.5559463406
10234,339340.70021628647
2797,257166.0246264313
5341,244353.38643215477
3059,266312.12850685697
1559,67302.74159999171
15320,266880.6670046534
10284,370692.4829552263
4134,217013.05737607155
4481,237985.77450739924
7222,192742.17749725937
4062,229874.39983121838
2192,183466.7415966663
9637,180120.3108856107
16236,168709.03228365746
4272,164942.44238583447
9406,280548.3887337831
14309,210148.8737305064
1946,282389.1118208993
16235,233018.00833429498
7146,164359.0671527026
16784,213645.7953560097
349,328304.71642691194
6251,167415.06993768772
5128,353537.9995205342
11718,186516.74011652873
16721,88928.82542819325
12517,157543.92360869443
15961,182942.37067367655
9428,147805.52278333326
14541,145176.6856849198
10168,109126.83051662028
11270,159528.91196001042
13210,194287.55634234942
11518,164227.4423308015
12612,189459.37748343687
16352,112547.07544300426
9935,160214.4358823104
15521,325420.8732029292
11482,196589.13300204327
11443,159044.9961973395
9459,268017.1370463489
9218,212291.17991212994
854,139511.98685765322
5619,125600.89871922141
9208,198765.5812453172
4391,148204.86458038504
15207,149613.75248544087
7183,187117.41073563136
16442,220603.7520751478
7936,93197.14078984465
10606,318703.97569646285
4979,151566.8813449929
4854,260624.74586808775
16476,121241.25308429045
10516,165326.8208378585
16261,288511.7549446988
90,302271.3519256581
5433,182346.98857304855
14338,141538.95540411468
13487,225939.67908672686
8211,495496.50129780365
170,166698.08912492613
14051,97131.8760013957
10686,199952.5940271194
7595,311989.66089236026
6777,344787.92714570684
14661,177277.28898771253
13991,322324.08412833454
16795,177039.51397138753
2740,135800.91913370526
7368,313927.0066384415
2413,246782.5978508279
1852,493109.2940159797
15200,355306.64827083854
8467,335492.5500416273
16379,291514.9433011465
3375,180278.54816276216
5945,431406.7739648484
2641,181920.52675891292
2837,273029.3458836884
3498,206667.2047824027
10876,156987.7644739633
1285,228851.8212472107
9285,238917.54951563608
4015,301321.75239611906
2526,181690.51007956275
7814,193881.32620768598
7117,278980.88517564716
12359,114891.85456353008
3303,268724.79513078276
13874,174674.75902217245
5484,197453.6365627742
15067,153813.18324286508
12639,229973.2067267164
3388,194233.9828346066
4256,201347.80555013634
15738,180304.24508428105
14049,154146.65070191547
15780,187951.9560859495
9564,177586.981518747
11910,226799.078564619
11315,223326.09537384805
1733,154092.11451074563
3910,338696.14578472654
7552,532403.8748454828
254,193545.3473207553
5222,226221.91085176813
8314,233123.29535305753
16743,237133.62614720568
10335,100235.08426154438
8226,254611.23788943677
12254,221372.36217164245
13152,196972.86658057195
15020,207186.68156121363
16349,228190.2096012675
11924,162680.6831439784
12543,188931.4597831257
14114,222035.40879470433
12318,249227.03628340072
15383,180024.09339658867
6679,199202.37467950583
635,190287.7441374059
15993,296923.26229660376
11375,170707.19676811737
11216,180038.3635954421
15401,209692.8408167799
11301,159923.7250648589
13804,258057.54049843314
10839,192725.2248499937
1588,338916.5124283914
3596,201764.2477733205
5816,172982.9786416062
8099,148264.9507632899
6551,180057.1754801885
14075,376718.91236652323
13431,213482.6615745328
9481,328487.81561509095
5295,147463.6580493506
15859,343900.35634691344
10634,331295.6786132743
444,211285.4832601268
11686,273185.75706183945
1213,215636.74903507117
13970,137961.85873125208
6849,462180.7024825021
9911,246211.97450430362
5649,166897.25257418508
7184,146530.58644776753
5877,260062.26382159055
1655,399064.51568071614
15301,201915.91276961454
12389,229232.78894618698
5241,271609.4509069854
7048,172161.7909594012
10574,135940.54976990208
8593,150273.67265091
4752,175264.35557562968
14663,170297.35570513192
10994,198199.53986962722
87,82823.29014160384
5132,121234.38726267015
6372,371110.92364512826
7411,308042.60000596836
3319,260442.76026683848
9355,126325.57402760643
5139,268678.6194894092
56,298185.7973889455
3249,202303.10126852043
5047,82914.16482886815
13238,364211.08170477883
2190,273717.5126938361
15599,173598.38131953005
6542,172308.62958600293
1968,170122.42988234918
5630,163376.66074586747
9157,244118.34144602108
789,160717.80326189546
1413,262157.43913130235
12514,266741.3561363107
13459,146979.04867745063
1345,241909.49399690315
4034,199242.57424502648
15169,153786.52345356907
6770,253335.8177620927
3334,215528.32452287595
12998,163516.37558155967
15870,223915.43944184296
1871,172255.16021316376
5770,176800.79233671885
13196,105784.54203877924
7633,192643.74074029134
10699,219025.48676542222
15470,198065.27414885524
1903,549740.4779127449
13860,231464.43930250278
7649,193464.7388200228
11043,189307.00371541988
2922,232510.585385979
7538,282939.0390271374
9477,116078.25568925837
117,394825.73841385206
1457,245342.5029957801
7082,166848.57839644278
3053,265663.6638976887
12522,110576.06136374464
5744,330265.8913491658
13566,429761.76867836824
1464,140585.66611681427
3852,112638.85459902827
9557,219221.85265827036
14719,383374.00307823793
13978,129677.85386327167
3286,149581.03567390726
13019,312648.3610646175
1421,131269.67962977162
13502,176540.0515120479
14811,130935.86273906242
9297,253939.9947349435
7749,397552.7019247581
16555,135900.49852391402
14576,177962.45319477783
12766,162739.01609459252
4679,151229.39846325462
10033,189706.3630700379
11231,242610.41414431445
15112,154788.02179935784
10617,193594.07606866903
2175,170099.6794339884
16502,443891.03551790124
10106,190962.48940456804
12561,148034.44817932823
15907,314707.7658069276
8069,119977.49611836285
8316,133710.7712621839
12343,267424.81428884144
12092,144030.4338077146
1527,187961.8523310476
10010,238643.00372702637
655,110797.33204356443
10549,136288.34904598416
3248,111856.94105855566
13499,310278.63080719614
14959,209952.24388562742
6070,160367.54743628195
11360,251070.139407624
12102,202212.31799945363
11870,293201.21758512
3713,126489.22404905163
3230,151612.1592420079
7742,228603.48116839334
15092,335997.892354978
8728,283473.2525843843
3386,142040.67437250458
9409,149288.63016782812
16545,247475.59492910124
3127,158110.13242901195
11344,157410.19176327577
2112,231379.99190548214
7310,214268.916694205
6313,225055.17849104005
3681,418915.753220625
5114,256331.4334571314
270,146160.18642699247
14350,186677.78959885062
12223,353235.4396751476
1066,178701.27190356818
16116,426405.27552985295
11410,532925.9286409197
4088,138303.17914239707
5956,189395.7498736632
14669,140626.01279205419
13871,138052.40335066576
4126,234359.23313533803
12114,191229.2806409987
16607,170211.85413766364
4266,228108.5697191799
13518,182070.4699357848
11856,259384.15761810742
3885,251195.7381056301
8891,184861.14330996963
4964,176144.35383148692
7696,158642.91045144247
6894,122767.86864127844
9766,194547.50812312152
4800,153878.44714794736
2840,182773.87350852077
4743,183170.07033735226
13562,510721.8011568399
8301,193639.6644876311
5405,181462.94032619387
1535,169957.93068157873
9073,129446.83767309696
1698,345670.070152783
12262,223872.31903019693
6794,184142.39360366864
12701,193263.06528078194
8432,176152.6680831971
13540,138316.24081594934
8629,146259.554260843
1440,181271.30426846546
8596,216225.4340382496
9575,262511.34696031077
14976,100820.20680571428
3149,230735.99939041384
5157,152792.31926553466
10748,180622.22320944737
9719,355787.3458623055
6376,188218.2956441093
9733,165691.9886634035
4749,213631.07420681603
4994,424383.0012257674
538,216291.39446060586
5512,131199.52115554866
9778,128387.3779720348
9761,148108.94881212187
3174,392888.9144895434
13429,188074.48261289168
10467,73748.95573854433
14129,188101.6101142695
13608,219133.69666044452
11106,138721.94781181682
12048,170828.67096854345
1054,369162.08176920994
3582,210763.19985172982
1566,149898.69274873412
11529,146023.93176646202
11859,141509.0879865982
10582,151032.58760652508
14907,371167.6097701475
14039,162006.42980413383
10489,175573.73058362163
3331,336950.961354266
10153,242022.09222976092
5271,142385.41164229164
11871,367103.8649636231
776,127322.94067468967
3994,139229.3623307637
9433,66972.78412299573
14275,147212.2667624294
8030,260398.07398704463
8169,241427.12380538194
8053,189720.21141393398
4822,211627.11647375967
13197,201481.38496556
13634,250232.5762726936
8951,187734.65179647843
12176,241360.05415246246
15471,137061.46394860302
14962,156438.83946717906
12512,131905.44374998542
8697,479270.4345979063
7095,224747.78053939537
13639,191130.4047444763
16660,196621.6603392087
5848,147640.78087980638
5386,182597.53978408026
10880,290060.77221467136
3954,182012.70329438112
13426,265749.08795105043
5966,219408.63889955648
16315,260772.75607631414
7455,180527.12040977992
11071,229206.70309990057
14740,219909.50026926177
16087,190693.4544899086
8931,254108.72825700726
15289,177546.50583342466
16089,241031.8749125837
12128,182834.84531249377
4724,209467.1153182083
8585,205171.47351356354
7188,235799.26157108526
5423,153877.1298705067
10488,179556.00163671628
5980,212883.85930538914
8376,235538.70339472115
12397,137046.4558997464
16496,200327.93707423605
4891,265388.4657041672
9710,135927.92159971944
6339,171931.52637647095
244,222890.1050990861
5002,241117.35112925115
5358,172602.2820555725
7636,150065.69241716136
9361,316215.289857351
3601,118180.18266605033
15755,146356.74950038467
172,186614.35465494535
3037,354796.2972636375
577,246644.59753645115
3607,194283.62657717924
2515,109401.7502105691
10413,143547.5406379661
10511,208495.97463695882
4637,375774.3720234634
12736,281057.2037312556
9534,240976.77131390185
11641,157062.63357799812
10419,254438.46020473423
15313,127672.08535538848
14915,200120.03837683322
12409,351383.0133913838
9405,124022.11367994199
14066,198728.23783769767
14108,188304.02165492892
11931,230787.78564314306
11464,309733.99924355565
926,151010.22424744672
11190,219608.9278662146
10260,179557.9789748155
12712,180647.86473411098
1234,218018.46368418125
11608,99822.76278085071
3776,269714.9935034767
4881,194488.83403545045
10266,206700.89985607413
3262,242999.73867645676
3576,324118.8178269619
16604,464409.0979434792
8041,137821.64590265698
10691,246073.82275195097
8357,183260.45333293182
11661,149679.86753813512
4453,245683.17256236236
15936,215973.2625843565
8463,250099.35020470424
15770,208823.2856732838
466,161821.48625751393
14965,91164.64639134324
11227,166904.2274757901
9894,265836.0667319446
11746,201389.0942229825
4118,152049.63325969796
756,347466.19407489727
15589,182270.98412159752
109,338213.6715704069
5778,218835.19224953008
1731,83274.25217897054
3450,144372.4036460054
2961,206348.62117370407
222,172501.21528887376
11454,418949.8922937975
7339,187942.79551761146
12096,101949.23363090226
14074,192805.1645122848
4058,223544.56799162537
6603,271792.30480561475
3289,118636.9518869509
16681,253501.3644898936
8200,336566.548765404
3343,293200.5143969204
7802,185701.89778408207
2082,331316.2682833793
217,261959.48454498377
1720,184992.36234562827
7224,229309.43877038814
6176,148680.18954022657
12571,260191.52252571122
16666,307889.80104488606
8908,199112.7527325051
6914,171384.2898699639
5428,207811.94739312178
381,182657.6075702408
3991,187110.7123622394
16365,256319.86510000203
1046,195938.46192242682
391,146130.4846264598
9212,337445.9827949091
3022,183726.70740327932
9961,106729.71153902583
6764,330006.4084064023
7720,174922.29633859853
4809,220358.63906631232
8877,295817.8589163724
7817,189354.8267875918
10614,110796.9261673747
5553,244412.1085079963
16488,131042.73123339842
11002,169223.9772866074
13592,298507.44300056616
15050,212484.67186380844
13553,256891.36383480654
9041,214078.31869991805
5461,393061.6904152168
16274,305621.4681172713
2138,109359.6188235769
6245,165168.01471423556
8245,156876.88651220652
6491,216481.9862398838
13218,196681.09106767472
13101,101748.50581995466
10462,146217.48102322125
4079,186011.14688914007
1506,542481.5450755422
14107,130922.96373803167
12215,234282.62566548237
11576,312386.3235527451
10567,236463.51853136483
12713,234340.95826437377
1468,497789.54697875364
2549,257138.82031130072
4172,219424.7797232882
12380,249729.17236318783
3513,105164.24758386952
8165,300422.15978410724
1127,226795.17535017774
14601,353663.46134373813
15526,326797.83739594964
986,388254.41379313526
14968,202742.9129795922
9348,203749.8149086363
6317,273869.9339339034
7497,93616.0991551341
5079,291152.1082126929
528,172054.16165340415
10964,146010.66998768365
5812,315287.54115028004
11022,230472.34952747112
16251,144056.41633448447
5863,112778.84339282174
8664,220178.66007767766
5396,140760.73208742833
6917,250962.03478812578
12776,124527.13146056255
473,265367.96252518386
13333,176775.823556112
13023,191462.53544311886
7357,203438.49849787698
10955,489422.3869078779
11914,309055.84316401294
12535,157371.04779531743
11205,140363.61334478194
13209,186708.24264845022
16119,320162.88135193323
2174,260000.6184955823
4834,213920.55630705782
10151,188323.91332027107
5584,195435.8123072459
6672,220286.65154840794
12858,284638.7766624611
5106,187666.1700400241
8884,186229.2172057107
13766,173367.74762110284
12556,129244.32006918434
12910,217344.5282790867
6258,126161.5351502465
7100,243697.8132941083
1793,169142.02421483785
3335,186434.79353873356
12835,178010.96681536624
10591,156560.31947627966
15707,241148.16537143517
16389,160291.6718803775
7440,335702.76964527776
6293,178064.32236883466
3937,198948.35646897924
16527,191114.5959248577
5102,198328.9265657203
10734,332547.9410615968
7986,156211.7521403032
6495,122461.81377336018
9571,229105.6216449769
5131,209111.16887497113
10761,222956.068622036
143,445492.9937566575
13829,164138.3841186477
13662,239215.57952857393
1771,151940.19392449764
5448,200437.89976490528
8594,162487.31099801898
12038,235336.21124624964
16471,149578.29243059419
16764,147719.71602994067
1282,163859.7403380479
15101,267624.3264935849
9473,135994.98356925492
2324,448318.35599375726
14448,235092.83368241118
6000,70418.6003154364
2077,129732.11275485839
12960,227848.80095812652
15837,211370.57808295407
8805,228220.61437748597
9987,235320.1716420305
1580,435554.10805232765
11089,126445.94608179136
10926,227248.895440564
12773,425881.23673908843
6490,273750.8362392975
10858,125049.89220009625
2831,126692.2639020161
16326,148270.25417256777
371,196963.00879123213
8852,192100.39446516428
6713,308365.5530510512
4230,205127.8236171516
3639,219727.98758208734
3642,193284.41155665845
5149,208970.70203816518
2861,185815.67119286128
13300,78877.89824677969
2807,341860.5195155695
5919,96847.56655734158
12716,485629.3287372214
4271,246307.5580509206
16055,266729.6572580876
3747,357329.24530858075
5857,271647.8369694619
6884,309202.6726216898
16027,262718.2458034243
3512,403269.7179380254
5181,174975.07655870047
16732,254861.92922537736
1908,178113.1999652411
12082,168189.68725664876
7286,130646.92839687676
8216,137027.36185762778
6929,297024.5721805141
3950,331861.04382359626
12479,190166.1750700345
877,129466.89087812122
1366,195310.11566324602
384,136443.2788456791
5767,198013.37739838124
6910,152268.42768589058
187,198317.8122892824
10164,269420.55027715565
8603,223124.02981992436
15834,214431.31052928258
3078,130227.79466403581
3479,251287.4258921539
6671,221349.6114538162
6078,169805.5199121162
16271,163201.7177813231
16191,149875.9724149387
11544,200281.4299914499
7781,191881.21165166525
14918,308821.4181351214
6238,187153.65555156366
12989,215927.03986585382
11907,197038.40854627665
9696,156666.88232252115
14084,292572.8741406795
3895,150793.76519041808
4367,177093.25622550613
8453,67722.64545014442
7638,337341.49653258646
8373,242399.3319293601
4674,182416.67846577673
15787,142243.21291574053
5903,252859.80505647243
13679,186183.02210492955
9018,287566.0099510194
15823,276528.88180939085
13289,151481.3515781289
9896,201578.88454136907
14436,191817.71052591846
5547,244462.05541328219
4048,402738.972435285
16579,218428.32119536336
8550,192921.0575193524
9385,278002.7285540219
5242,151193.03082646785
31,191450.12560597376
6144,239613.8970753721
3990,181107.81806998077
2523,86120.30018045848
12608,268271.144280418
7234,169697.54064729068
15264,212535.53638814593
9623,233554.5266499145
3161,349430.28601247235
7425,102249.05909970017
13021,253045.34196724513
4044,152148.17013183652
15411,236190.15566216467
979,297089.6317222319
5514,235748.44439979628
4817,169598.76126256972
2115,193290.4212005249
10571,248083.58980888958
8992,230712.90085617203
15546,181370.18602355267
11359,132329.59220115803
11972,180268.85764616926
12838,160601.42929172475
5948,128354.97649533792
422,309876.9134701286
4855,146029.64736308993
16197,113772.45976549678
8926,433260.9422896716
5703,188381.09640201397
8848,194824.29192508594
7039,301844.932596329
3806,164645.0255800774
15154,216534.3243220154
13132,176962.94404959038
7438,207662.55961279
4398,245144.59194900154
2440,193705.09434134822
3751,146284.09895351517
1476,189366.0554658591
2264,229170.66159654688
16444,157272.82968763128
10704,157370.4733079366
4033,148596.93765699893
4508,119116.0197094369
16290,232715.41165905312
10387,212015.59885392617
5457,151163.9602024471
4910,267163.99270096363
7451,219351.20469771707
10732,165417.06812411456
8015,152817.5659752296
6148,187466.29726766434
5892,244028.76198699352
7825,237430.73628446634
6851,254727.89085256885
6633,212014.1548688788
2139,271122.9816317882
10213,267338.02025657444
2830,198970.5001793338
13907,145835.55425824595
15897,329091.2439456121
8311,179700.21240369653
14230,184378.4912745736
3878,194353.10582273398
13732,179255.08476465315
12110,177394.7865252966
10675,315116.8253322632
12946,132806.40912283846
16754,214833.05133412816
4394,268182.38947990624
16728,177060.78265711165
14378,373089.29773459176
9949,165191.6784898118
994,192949.90483113847
13258,151002.43163812777
5883,349888.3283909032
6933,316921.6255745477
13193,201564.94241259326
13286,162524.87243534383
13407,335394.78719420574
7512,117315.44731711017
7221,191440.76862528303
14428,151123.97053214963
1740,188911.73099853765
3,136305.32084093083
12952,189545.21614046962
11537,149486.31281542097
2558,126032.28992079983
14081,260451.70311878726
3517,193128.1411575885
7149,229883.0451723893
15777,120636.35646618955
8995,224679.8303865274
826,286958.8706313427
509,252117.57456972086
14875,298357.3187213477
6591,163482.59869068305
11283,109144.78935027534
9897,253942.24498866513
14902,193245.6308244102
14291,226730.75936174125
3162,213653.55934592284
4206,190770.80453279853
11580,193015.41298853038
2007,215278.85421418873
14939,269802.6512272644
13572,195320.7346998907
